timestamp,device,length,link_protocol,network_protocol,transport_protocol,src_ip,dst_ip,src_port,dst_port
1759312654,any,112,N/A,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::179,0,0
1759312654,eth0,353,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759312654,any,355,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759312654,any,367,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759312654,eth0,365,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759312654,any,112,N/A,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312654,eth0,110,Ethernet,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312654,eth0,54,Ethernet,IPv4,N/A,0.0.0.0,224.0.0.22,0,0
1759312654,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312654,any,44,ARP,N/A,N/A,172.30.0.220,172.30.0.122,0,0
1759312654,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312654,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312654,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0
1759312655,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759312655,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759312655,any,112,N/A,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312655,eth0,110,Ethernet,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312655,eth1,70,Ethernet,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::204,0,0
1759312655,any,72,N/A,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::204,0,0
1759312655,eth0,70,Ethernet,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::204,0,0
1759312655,any,112,N/A,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::179,0,0
1759312655,eth1,110,Ethernet,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::179,0,0
1759312655,eth0,104,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312655,any,106,N/A,N/A,N/A,N/A,N/A,0,0
1759312656,any,106,N/A,N/A,N/A,N/A,N/A,0,0
1759312656,eth0,104,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312657,any,106,N/A,N/A,N/A,N/A,N/A,0,0
1759312657,eth0,104,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312658,eth0,104,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312658,any,106,N/A,N/A,N/A,N/A,N/A,0,0
1759312658,eth0,90,Ethernet,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312658,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759312658,any,92,N/A,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312658,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759312658,any,89,N/A,IPv6,UDP,fe80::416:25ff:fe7c:237,ff02::1:52,5355,5355
1759312658,eth0,87,Ethernet,IPv6,UDP,fe80::416:25ff:fe7c:237,ff02::1:52,5355,5355
1759312658,eth0,67,Ethernet,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355
1759312658,any,69,N/A,IPv4,UDP,172.30.0.220,224.0.0.252,5355,5355
1759312658,eth1,110,Ethernet,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::179,0,0
1759312658,any,112,N/A,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::179,0,0
1759312658,any,355,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759312658,eth0,353,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759312658,eth0,365,Ethernet,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759312658,any,367,N/A,IPv4,UDP,0.0.0.0,255.255.255.255,68,67
1759312658,eth0,110,Ethernet,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312658,eth0,54,Ethernet,IPv4,N/A,0.0.0.0,224.0.0.22,0,0
1759312658,any,112,N/A,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312658,eth0,110,Ethernet,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312658,any,112,N/A,IPv6,ICMP,fe80::416:25ff:fe7c:237,ff02::179,0,0
1759312659,eth0,42,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312659,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312659,eth0,56,Ethernet,N/A,N/A,N/A,N/A,0,0
1759312659,any,58,ARP,N/A,N/A,172.30.0.122,172.30.0.220,0,0
1759312659,eth0,54,Ethernet,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759312659,any,56,N/A,IPv4,N/A,172.30.0.220,224.0.0.22,0,0
1759312659,any,72,N/A,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::204,0,0
1759312659,eth1,70,Ethernet,IPv6,ICMP,fe80::f497:eeff:fee8:237,ff02::204,0,0
