timestamp,pid,ppid,real_uid,effective_uid,saved_uid,filesystem_uid,real_gid,effective_gid,saved_gid,filesystem_gid,vm_peak,vm_size,vm_hwm,vm_stk,vm_data,threads,name,state,device_id,cpu,malicious
1759278620,155490,1,101,101,101,101,102,102,102,102,16568320,16560128,7274496,135168,622592,1,systemd-network,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.6369900527482608,0
1759278620,155470,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6979584,6979584,3379200,135168,278528,1,bash,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155468,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,728137728,728137728,7901184,135168,105218048,4,foundryc,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155537,155471,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5492736,5492736,577536,135168,180224,1,sleep,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155469,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6979584,6979584,3301376,135168,278528,1,bash,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155544,155470,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5492736,5492736,573440,135168,180224,1,sleep,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,153885,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1953267712,1930625024,37605376,135168,170467328,14,discern-network,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.5129782616817455,0
1759278620,155543,155469,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5492736,5492736,573440,135168,180224,1,sleep,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,153662,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1263157248,1263157248,9773056,135168,40206336,4,discern-os-sorc,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0070071456594954055,0
1759278620,155471,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6979584,6979584,3252224,135168,278528,1,bash,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155476,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6979584,6979584,3375104,135168,278528,1,bash,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155539,155479,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5492736,5492736,512000,135168,180224,1,sleep,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155479,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6979584,6979584,3231744,135168,278528,1,bash,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155545,155476,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5492736,5492736,507904,135168,180224,1,sleep,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
1759278620,155504,1,1001,1001,1001,1001,1001,1001,1001,1001,15544320,15540224,8638464,135168,757760,1,systemd,S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.7372607047402971,0
1759278620,155505,155504,1001,1001,1001,1001,1001,1001,1001,1001,172392448,172392448,3538944,1060864,19898368,1,(sd-pam),S (sleeping),client-compromised.bnsdq.ozxfs.vcwss-bomyo.kvugl,0.0,0
