timestamp,device_id,load_core_0,load_core_1,load_core_2,load_core_3,malicious
1759315659,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,0,0,0,0,0
1759315665,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,3.030303030305292,2.9999999999972715,7.0707070707079405,2.9999999999972715,0
1759315671,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,4.950495049507235,3.000000000002956,4.000000000002046,2.9702970297052547,1
1759315677,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,45.95876288660976,53.0612244898235,47.474747474754956,33.67346938775865,1
1759315683,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,67.14720015690105,44.554455445539425,34.343434343445125,41.99999999999591,1
1759315689,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,38.999999999998636,40.59405940592867,44.32989690722049,37.11340206184733,1
1759315695,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,63.734693877549915,37.11340206184733,38.999999999998636,38.999999999998636,1
1759315701,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,23.181818181824017,25.742574257413654,31.31313131313845,20.20202020202351,1
1759315707,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,4.9999999999972715,0.0,1.9801980198006428,0.9999999999990905,1
1759315713,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,100.0,5.000000000001137,3.000000000002956,6.930693069304758,1
1759315719,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,100.0,9.090909090904393,4.040404040406998,6.930693069304758,1
1759315725,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,100,0.9999999999990905,1.980198019799751,0.0,1
1759315731,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,100.0,0.9999999999990905,0.9999999999990905,2.0000000000038654,1
1759315737,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,100.0,0.9900990099003214,0.0,0.9999999999990905,1
1759315743,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,100,0.9999999999990905,0.0,2.0000000000038654,1
1759315749,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,24.040404040400595,5.000000000006821,2.0408163265287182,11.999999999994998,1
1759315755,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,13.92139213922638,5.940594059404882,7.000000000005002,5.940594059407556,1
1759315761,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,22.345908060198536,16.161616161622252,9.900990099010013,7.0707070707079405,1
1759315767,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,38.18367346938708,3.0303030303066842,3.0303030303009426,6.060606060604843,1
1759315773,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,12.891089108913754,2.0000000000038654,1.999999999998181,3.999999999996362,1
1759315779,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,4.999999999999773,0.9900990099003214,0.0,0.0,1
1759315785,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,0,0.0,0.0,0.0,1
1759315791,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,20.95049504951133,3.0927835051583243,11.881188118809764,3.0612244897930774,1
1759315797,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,4.010101010097122,1.0101010101003143,3.9603960396069136,1.0101010101003143,1
1759315803,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,21.930693069312426,7.142857142850515,9.09090909090857,9.278350515463254,1
1759315809,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,16.91334081861772,4.000000000002046,4.040404040406998,9.99999999999659,1
1759315815,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,3.0303030302995504,0.0,0.9999999999990905,1.999999999998181,1
1759315821,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,0,0.0,0.0,0.0,1
1759315827,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,11.278350515451224,4.000000000000227,3.9603960396051305,2.0202020201997004,1
1759315833,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,5.999999999994088,2.0202020202006286,1.00000000000432,0.9999999999995451,1
1759315839,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,12.999999999999545,0.0,0.0,0.0,1
1759315845,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,15.00000000001296,10.101010101014625,10.000000000007958,7.142857142856314,1
1759315851,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,13.930693069307196,5.999999999997499,1.0101010100998502,1.010101010106056,1
1759315857,learner-compromised.bnsdq.ozxfs.fkiya-owcwb.kvugl,17.08080808080416,9.000000000001592,8.080808080808255,7.0707070707079405,1
